"time","serial|position","serial|force","serial|acceleration","serial|velocity","serial|repetitions","serial|travel","serial|coil force","serial|calibration force","serial|power","serial|energy","serial|kCal","serial|active","can|voltage","can|current","can|temperature","can|errors","can|force","can|relay status","can|12v status"
48255,5907,25575,671.61,2575.22,4,30558,257.522,0,6.454402647,28951.41951,6.919562971,1,48,1344.667218,31.91956297,0,25575,1,1
48260,6072,25594,640.39,2606.09,4,30558,260.609,0,6.536626211,28957.95613,6.921125263,1,48,1361.797127,31.92112526,0,25594,1,1
48265,6270,25612,605.98,2616.2,4,30558,261.62,0,6.566599211,28964.52273,6.92269472,1,48,1368.041502,31.92269472,0,25612,1,1
48270,6435,25631,566.53,2650.89,4,30558,265.089,0,6.658606236,28971.18134,6.924286167,1,48,1387.209632,31.92428617,0,25631,1,1
48275,6567,25650,472.61,2653.45,4,30558,265.345,0,6.669977265,28977.85132,6.925880331,1,48,1389.578597,31.92588033,0,25650,1,1
48280,6765,25668,456.39,2674.74,4,30558,267.474,0,6.728212179,28984.57953,6.927488415,1,48,1401.710871,31.92748841,0,25668,1,1
48285,6930,25685,425.8,2698.89,4,30558,269.889,0,6.793456986,28991.37298,6.929112092,1,48,1415.303539,31.92911209,0,25685,1,1
48290,7095,25700,362.32,2708.97,4,30558,270.897,0,6.822811842,28998.1958,6.930742784,1,48,1421.419134,31.93074278,0,25700,1,1
48295,7293,25712,345.33,2725.35,4,30558,272.535,0,6.867271522,29005.06307,6.932384104,1,48,1430.681567,31.9323841,0,25712,1,1
48300,7458,25720,308.3,2739.57,4,30558,273.957,0,6.905250559,29011.96832,6.9340345,1,48,1438.593867,31.9340345,0,25720,1,1
48305,7689,25722,277.01,2765.54,4,30558,276.554,0,6.971251548,29018.93957,6.935700671,1,48,1452.344073,31.93570067,0,25722,1,1
48310,7854,25719,283.67,2787.27,4,30558,278.727,0,7.025208119,29025.96478,6.937379738,1,48,1463.585025,31.93737974,0,25719,1,1
48315,8019,25709,298.49,2824.44,4,30558,282.444,0,7.11612574,29033.0809,6.939080534,1,48,1482.526196,31.93908053,0,25709,1,1
48320,8217,25692,305.35,2860.68,4,30558,286.068,0,7.202665875,29040.28357,6.940802015,1,48,1500.555391,31.94080201,0,25692,1,1
48325,8382,25667,310.75,2879.66,4,30558,287.966,0,7.243398856,29047.52697,6.942533231,1,48,1509.041428,31.94253323,0,25667,1,1
48330,8580,25636,318.45,2910.49,4,30558,291.049,0,7.312105521,29054.83907,6.944280868,1,48,1523.355317,31.94428087,0,25636,1,1
48335,8811,25598,225.47,2887.95,4,30558,288.795,0,7.244722922,29062.0838,6.9460124,1,48,1509.317275,31.9460124,0,25598,1,1
48340,8976,25555,204.61,2907.34,4,30558,290.734,0,7.281113223,29069.36491,6.94775263,1,48,1516.898588,31.94775263,0,25555,1,1
48345,9174,25507,260.39,2958.28,4,30558,295.828,0,7.3947711,29076.75968,6.949520024,1,48,1540.577313,31.94952002,0,25507,1,1
48350,9405,25454,290.73,3005.77,4,30558,300.577,0,7.497869219,29084.25755,6.95131206,1,48,1562.056087,31.95131206,0,25454,1,1
48355,9603,25397,323.1,3034.89,4,30558,303.489,0,7.55355593,29091.81111,6.953117405,1,48,1573.657485,31.95311741,0,25397,1,1
48360,9801,25339,394.85,3099.91,4,30558,309.991,0,7.69776471,29099.50887,6.954957217,1,48,1603.700981,31.95495722,0,25339,1,1
48365,10032,25279,433.5,3140.95,4,30558,314.095,0,7.781207355,29107.29008,6.956816972,1,48,1621.084866,31.95681697,0,25279,1,1
48370,10230,25220,422.94,3150.33,4,30558,315.033,0,7.786229615,29115.07631,6.958677928,1,48,1622.13117,31.95867793,0,25220,1,1
48375,10428,25162,363.36,3146.07,4,30558,314.607,0,7.757818507,29122.83413,6.960532093,1,48,1616.212189,31.96053209,0,25162,1,1
48380,10626,25104,287.82,3151.61,4,30558,315.161,0,7.753565709,29130.58769,6.962385242,1,48,1615.326189,31.96238524,0,25104,1,1
48385,10791,25045,276.46,3157.88,4,30558,315.788,0,7.750732251,29138.33842,6.964237713,1,48,1614.735886,31.96423771,0,25045,1,1
48390,10989,24988,202.39,3141.04,4,30558,314.104,0,7.691854137,29146.03028,6.966076113,1,48,1602.469612,31.96607611,0,24988,1,1
48395,11220,24932,147.46,3148.15,4,30558,314.815,0,7.691988228,29153.72227,6.967914544,1,48,1602.497548,31.96791454,0,24932,1,1
48400,11385,24876,156.92,3167.9,4,30558,316.79,0,7.722858679,29161.44513,6.969760354,1,48,1608.928892,31.96976035,0,24876,1,1
48405,11583,24820,164.42,3177.12,4,30558,317.712,0,7.727899603,29169.17303,6.971607368,1,48,1609.979084,31.97160737,0,24820,1,1
48410,11748,24764,-40.29,3078.64,4,30558,307.864,0,7.471465214,29176.64449,6.973393093,1,48,1556.555253,31.97339309,0,24764,1,1
48415,11946,24707,-155.19,3038.19,4,30558,303.819,0,7.356326912,29184.00082,6.975151299,1,48,1532.568107,31.9751513,0,24707,1,1
48420,12177,24649,-247.7,3016.33,4,30558,301.633,0,7.286252781,29191.28707,6.976892757,1,48,1517.969329,31.97689276,0,24649,1,1
48425,12342,24592,-238.62,3028.69,4,30558,302.869,0,7.299191359,29198.58626,6.978637308,1,48,1520.664866,31.97863731,0,24592,1,1
48430,12573,24536,-218.58,3034.12,4,30558,303.412,0,7.295626495,29205.88189,6.980381007,1,48,1519.922187,31.98038101,0,24536,1,1
48435,12738,24481,-210.76,3034.3,4,30558,303.43,0,7.279704433,29213.16159,6.9821209,1,48,1516.60509,31.9821209,0,24481,1,1
48440,12936,24428,-215.83,3024.1,4,30558,302.41,0,7.23952605,29220.40112,6.98385119,1,48,1508.234594,31.98385119,0,24428,1,1
48445,13167,24374,-225.78,3019.21,4,30558,301.921,0,7.211842005,29227.61296,6.985574863,1,48,1502.467084,31.98557486,0,24374,1,1
48450,13332,24320,-212.5,3025.77,4,30558,302.577,0,7.211499187,29234.82446,6.987298455,1,48,1502.395664,31.98729845,0,24320,1,1
48455,13563,24265,-235.97,2999.35,4,30558,299.935,0,7.13236432,29241.95682,6.989003133,1,48,1485.909233,31.98900313,0,24265,1,1
48460,13794,24210,-236.65,3005.95,4,30558,300.595,0,7.131856851,29249.08868,6.990707689,1,48,1485.803511,31.99070769,0,24210,1,1
48465,13992,24155,-140.26,3052.25,4,30558,305.225,0,7.225255678,29256.31394,6.992434569,1,48,1505.261599,31.99243457,0,24155,1,1
48470,14223,24102,6.33,3121.63,4,30558,312.163,0,7.373277573,29263.68721,6.994196826,1,48,1536.099494,31.99419683,0,24102,1,1
48475,14388,24051,67.26,3142.81,4,30558,314.281,0,7.407596884,29271.09481,6.995967286,1,48,1543.249351,31.99596729,0,24051,1,1
48480,14652,24006,71.8,3132.48,4,30558,313.248,0,7.369434858,29278.46425,6.997728626,1,48,1535.298929,31.99772863,0,24006,1,1
48485,14784,23967,48.99,3131.93,4,30558,313.193,0,7.356170698,29285.82042,6.999486794,1,48,1532.535562,31.99948679,0,23967,1,1
48490,15015,23936,27.24,3113.38,4,30558,311.338,0,7.303142641,29293.12356,7.001232289,1,48,1521.48805,32.00123229,0,23936,1,1
48495,15213,23912,-69.59,3072.1,4,30558,307.21,0,7.19908541,29300.32264,7.002952914,1,48,1499.80946,32.00295291,0,23912,1,1
48500,15411,23896,-79.79,3071.95,4,30558,307.195,0,7.193917086,29307.51656,7.004672303,1,48,1498.732726,32.0046723,0,23896,1,1
48505,15609,23885,-85.52,3064.16,4,30558,306.416,0,7.172371237,29314.68893,7.006386543,1,48,1494.244008,32.00638654,0,23885,1,1
48510,15774,23877,-134.12,3034.54,4,30558,303.454,0,7.100659735,29321.78959,7.008083643,1,48,1479.304111,32.00808364,0,23877,1,1
48515,16005,23870,-169.6,3019.45,4,30558,301.945,0,7.063278607,29328.85287,7.009771809,1,48,1471.516376,32.00977181,0,23870,1,1
48520,16236,23861,-143.01,3036.72,4,30558,303.672,0,7.10099924,29335.95387,7.011468991,1,48,1479.374842,32.01146899,0,23861,1,1
48525,16434,23849,-55.3,3073.44,4,30558,307.344,0,7.183250115,29343.13712,7.013185831,1,48,1496.510441,32.01318583,0,23849,1,1
48530,16665,23834,22.41,3096.54,4,30558,309.654,0,7.232687567,29350.36981,7.014914486,1,48,1506.80991,32.01491449,0,23834,1,1
48535,16764,23815,18.14,3091.65,4,30558,309.165,0,7.215509186,29357.58532,7.016639036,1,48,1503.23108,32.01663904,0,23815,1,1
48540,17028,23792,-36.29,3054.18,4,30558,305.418,0,7.121174955,29364.70649,7.01834104,1,48,1483.578116,32.01834104,0,23792,1,1
48545,17226,23767,-114.59,3027.05,4,30558,302.705,0,7.05050194,29371.75699,7.020026152,1,48,1468.854571,32.02002615,0,23767,1,1
48550,17424,23740,-97.5,3040.26,4,30558,304.026,0,7.073225695,29378.83022,7.021716696,1,48,1473.588687,32.0217167,0,23740,1,1
48555,17655,23709,-71.96,3038.28,4,30558,303.828,0,7.059388891,29385.88961,7.023403932,1,48,1470.706019,32.02340393,0,23709,1,1
48560,17919,23675,-20.7,3071.95,4,30558,307.195,0,7.127384793,29393.01699,7.02510742,1,48,1484.871832,32.02510742,0,23675,1,1
48565,18117,23638,49.12,3111.41,4,30558,311.141,0,7.207655939,29400.22465,7.026830093,1,48,1501.594987,32.02683009,0,23638,1,1
48570,18315,23600,206.47,3179.22,4,30558,317.922,0,7.352900016,29407.57755,7.02858748,1,48,1531.85417,32.02858748,0,23600,1,1
48575,18513,23559,233.62,3185.07,4,30558,318.507,0,7.353632285,29414.93118,7.030345042,1,48,1532.006726,32.03034504,0,23559,1,1
48580,18678,23518,202.53,3170.77,4,30558,317.077,0,7.307876548,29422.23906,7.032091668,1,48,1522.474281,32.03209167,0,23518,1,1
48585,18876,23475,68.46,3105,4,30558,310.5,0,7.14320775,29429.38227,7.033798938,1,48,1488.168281,32.03379894,0,23475,1,1
48590,19074,23431,-50.37,3063.06,4,30558,306.306,0,7.033514768,29436.41578,7.03547999,1,48,1465.315577,32.03547999,0,23431,1,1
48595,19239,23387,-93.54,3038.5,4,30558,303.85,0,6.964017151,29443.3798,7.037144432,1,48,1450.836906,32.03714443,0,23387,1,1
48600,19437,23345,-159.42,3012.1,4,30558,301.21,0,6.891112501,29450.27091,7.038791449,1,48,1435.648438,32.03879145,0,23345,1,1
48605,19668,23306,-191.16,2992.66,4,30558,299.266,0,6.835199528,29457.10611,7.040425103,1,48,1423.999902,32.0404251,0,23306,1,1
48610,19800,23270,-184.34,2995.63,4,30558,299.563,0,6.83141439,29463.93752,7.042057852,1,48,1423.211331,32.04205785,0,23270,1,1
48615,19998,23238,-245.2,2933.89,4,30558,293.389,0,6.68141811,29470.61894,7.043654751,1,48,1391.962106,32.04365475,0,23238,1,1
48620,20163,23208,-475.93,2804.56,4,30558,280.456,0,6.378646391,29476.99759,7.045179286,1,48,1328.884665,32.04517929,0,23208,1,1
48625,20328,23181,-585.78,2747.47,4,30558,274.747,0,6.241532003,29483.23912,7.046671049,1,48,1300.319167,32.04667105,0,23181,1,1
48630,20493,23155,-638.1,2726.97,4,30558,272.697,0,6.188013054,29489.42713,7.048150022,1,48,1289.169386,32.04815002,0,23155,1,1
48635,20691,23129,-484.68,2773.19,4,30558,277.319,0,6.285828928,29495.71296,7.049652372,1,48,1309.547693,32.04965237,0,23129,1,1
48640,20889,23102,-443.04,2765.6,4,30558,276.56,0,6.261307338,29501.97427,7.051148862,1,48,1304.439029,32.05114886,0,23102,1,1
48645,21021,23071,-535.44,2681.51,4,30558,268.151,0,6.062781487,29508.03705,7.052597904,1,48,1263.079476,32.0525979,0,23071,1,1
48650,21219,23036,-564.03,2652.39,4,30558,265.239,0,5.987844692,29514.0249,7.054029034,1,48,1247.467644,32.05402903,0,23036,1,1
48655,21417,22996,-542.02,2649.24,4,30558,264.924,0,5.970348458,29519.99524,7.055455984,1,48,1243.822595,32.05545598,0,22996,1,1
48660,21615,22951,-467.08,2658.82,4,30558,265.882,0,5.980212626,29525.97546,7.05688529,1,48,1245.87763,32.05688529,0,22951,1,1
48665,21813,22901,-380.35,2668.23,4,30558,266.823,0,5.988303253,29531.96376,7.058316531,1,48,1247.563178,32.05831653,0,22901,1,1
48670,22044,22846,-315.53,2694.91,4,30558,269.491,0,6.033655558,29537.99742,7.05975861,1,48,1257.011575,32.05975861,0,22846,1,1
48675,22242,22786,-150.97,2741.06,4,30558,274.106,0,6.12086373,29544.11828,7.061221534,1,48,1275.179944,32.06122153,0,22786,1,1
48680,22374,22720,-82.86,2756.09,4,30558,275.609,0,6.13659975,29550.25488,7.062688218,1,48,1278.458281,32.06268822,0,22720,1,1
48685,22572,22651,-49.34,2760.56,4,30558,276.056,0,6.127885567,29556.38277,7.064152819,1,48,1276.642826,32.06415282,0,22651,1,1
48690,22737,22578,-32.74,2750.09,4,30558,275.009,0,6.084970138,29562.46774,7.065607164,1,48,1267.702112,32.06560716,0,22578,1,1
48695,22902,22501,-94.67,2702.99,4,30558,270.299,0,5.960357843,29568.42809,7.067031725,1,48,1241.741217,32.06703172,0,22501,1,1
48700,23067,22423,-128.73,2683.49,4,30558,268.349,0,5.896845834,29574.32494,7.068441106,1,48,1228.509549,32.06844111,0,22423,1,1
48705,23199,22344,-184.52,2641.31,4,30558,264.131,0,5.783708203,29580.10865,7.069823447,1,48,1204.939209,32.06982345,0,22344,1,1
48710,23364,22263,-305.16,2560.48,4,30558,256.048,0,5.586388692,29585.69504,7.071158628,1,48,1163.830977,32.07115863,0,22263,1,1
48715,23562,22182,-354.11,2534.72,4,30558,253.472,0,5.510065586,29591.2051,7.072475567,1,48,1147.93033,32.07247557,0,22182,1,1
48720,23694,22101,-310.01,2553.07,4,30558,255.307,0,5.529689207,29596.73479,7.073797195,1,48,1152.018585,32.0737972,0,22101,1,1
48725,23826,22018,-347.01,2483.46,4,30558,248.346,0,5.358720583,29602.09351,7.075077962,1,48,1116.400122,32.07507796,0,22018,1,1
48730,23958,21936,-402.94,2453.49,4,30558,245.349,0,5.274336151,29607.36785,7.07633856,1,48,1098.820031,32.07633856,0,21936,1,1
48735,24222,21855,-508.06,2370.08,4,30558,237.008,0,5.076213643,29612.44406,7.077551805,1,48,1057.544509,32.07755181,0,21855,1,1
48740,24288,21776,-499.85,2369.03,4,30558,236.903,0,5.055623733,29617.49969,7.07876013,1,48,1053.254944,32.07876013,0,21776,1,1
48745,24486,21701,-475.35,2351.31,4,30558,235.131,0,5.000526274,29622.50021,7.079955286,1,48,1041.776307,32.07995529,0,21701,1,1
48750,24651,21630,-452.52,2339.22,4,30558,233.922,0,4.958538203,29627.45875,7.081140406,1,48,1033.028792,32.08114041,0,21630,1,1
48755,24783,21566,-419.58,2317.23,4,30558,231.723,0,4.897391454,29632.35614,7.082310912,1,48,1020.289886,32.08231091,0,21566,1,1
48760,24915,21507,-436.31,2287.22,4,30558,228.722,0,4.820741573,29637.17688,7.083463098,1,48,1004.321161,32.0834631,0,21507,1,1
48765,25047,21455,-480.47,2241.47,4,30558,224.147,0,4.712892407,29641.88977,7.084589508,1,48,981.8525849,32.08458951,0,21455,1,1
48770,25179,21409,-552.71,2158.93,4,30558,215.893,0,4.529612172,29646.41939,7.085672112,1,48,943.6692026,32.08567211,0,21409,1,1
48775,25311,21369,-609.99,2121.62,4,30558,212.162,0,4.443015982,29650.8624,7.08673402,1,48,925.6283297,32.08673402,0,21369,1,1
48780,25509,21335,-601.46,2098.62,4,30558,209.862,0,4.387857655,29655.25026,7.087782744,1,48,914.1370114,32.08778274,0,21335,1,1
48785,25608,21304,-560.76,2076.07,4,30558,207.607,0,4.334402337,29659.58466,7.088818692,1,48,903.000487,32.08881869,0,21304,1,1
48790,25773,21277,-571.08,2043.87,4,30558,204.387,0,4.261767355,29663.84643,7.08983728,1,48,887.868199,32.08983728,0,21277,1,1
48795,25905,21251,-537.44,2040.47,4,30558,204.047,0,4.249478741,29668.09591,7.090852931,1,48,885.3080711,32.09085293,0,21251,1,1
48800,26070,21227,-401.4,2069.44,4,30558,206.944,0,4.304944282,29672.40085,7.091881838,1,48,896.8633921,32.09188184,0,21227,1,1
48805,26169,21202,-328.63,2087.65,4,30558,208.765,0,4.337710819,29676.73856,7.092918577,1,48,903.689754,32.09291858,0,21202,1,1
48810,26301,21177,-318.69,2035.57,4,30558,203.557,0,4.224512057,29680.96308,7.093928261,1,48,880.1066786,32.09392826,0,21177,1,1
48815,26400,21152,-377.68,1986.49,4,30558,198.649,0,4.117787175,29685.08086,7.094912437,1,48,857.8723281,32.09491244,0,21152,1,1
48820,26565,21127,-378.4,1975.27,4,30558,197.527,0,4.08968987,29689.17055,7.095889897,1,48,852.018723,32.0958899,0,21127,1,1
48825,26697,21100,-353.38,1955.95,4,30558,195.595,0,4.04451341,29693.21507,7.09685656,1,48,842.6069604,32.09685656,0,21100,1,1
48830,26829,21074,-345.81,1926.74,4,30558,192.674,0,3.979203638,29697.19427,7.097807614,1,48,829.000758,32.09780761,0,21074,1,1
48835,26961,21047,-362.46,1898.28,4,30558,189.828,0,3.915403718,29701.10967,7.098743419,1,48,815.7091079,32.09874342,0,21047,1,1
48840,26994,21019,-455.82,1815.8,4,30558,181.58,0,3.74029742,29704.84997,7.099637372,1,48,779.2286291,32.09963737,0,21019,1,1
48845,27093,20991,-622.52,1695.52,4,30558,169.552,0,3.487884711,29708.33786,7.100470998,1,48,726.6426482,32.100471,0,20991,1,1
48850,27192,20961,-694.87,1648.2,4,30558,164.82,0,3.38569618,29711.72355,7.101280199,1,48,705.3533708,32.1012802,0,20961,1,1
48855,27324,20930,-759.34,1577.13,4,30558,157.713,0,3.234914428,29714.95847,7.102053363,1,48,673.9405059,32.10205336,0,20930,1,1
48860,27390,20897,-756.88,1547.45,4,30558,154.745,0,3.16903214,29718.1275,7.102810781,1,48,660.2150291,32.10281078,0,20897,1,1
48865,27489,20861,-727.06,1527.69,4,30558,152.769,0,3.123175827,29721.25067,7.103557239,1,48,650.6616306,32.10355724,0,20861,1,1
48870,27621,20823,-834.32,1411.89,4,30558,141.189,0,2.881178976,29724.13185,7.104245858,1,48,600.24562,32.10424586,0,20823,1,1
48875,27654,20781,-778.1,1411.05,4,30558,141.105,0,2.873656945,29727.00551,7.104932679,1,48,598.6785302,32.10493268,0,20781,1,1
48880,27753,20737,-735.98,1394.72,4,30558,139.472,0,2.834386247,29729.8399,7.105610114,1,48,590.4971347,32.10561011,0,20737,1,1
48885,27852,20690,-759.62,1322.41,4,30558,132.241,0,2.681344964,29732.52124,7.106250972,1,48,558.6135342,32.10625097,0,20690,1,1
48890,27918,20639,-750.52,1276.97,4,30558,127.697,0,2.582827615,29735.10407,7.106868283,1,48,538.0890865,32.10686828,0,20639,1,1
48895,27918,20586,-780.6,1225.9,4,30558,122.59,0,2.473164985,29737.57723,7.107459385,1,48,515.2427053,32.10745938,0,20586,1,1
48900,28050,20529,-877.28,1122.71,4,30558,112.271,0,2.258715132,29739.83595,7.107999231,1,48,470.5656525,32.10799923,0,20529,1,1
48905,28050,20469,-979.28,1019.49,4,30558,101.949,0,2.045058199,29741.88101,7.108488012,1,48,426.0537915,32.10848801,0,20469,1,1
48910,28083,20406,-1019.62,963.77,4,30558,96.377,0,1.927335681,29743.80834,7.108948657,1,48,401.5282668,32.10894866,0,20406,1,1
48915,28116,20339,-1122.55,850.9,4,30558,85.09,0,1.6960326,29745.50438,7.109354019,1,48,353.340125,32.10935402,0,20339,1,1
48920,28215,20270,-1114.11,795.69,4,30558,79.569,0,1.580606357,29747.08498,7.109731793,1,48,329.2929911,32.10973179,0,20270,1,1
48925,28215,20199,-1079.47,774.02,4,30558,77.402,0,1.532174138,29748.61716,7.110097992,1,48,319.2029454,32.11009799,0,20199,1,1
48930,28248,20126,-1054.73,702.1,4,30558,70.21,0,1.384785531,29750.00194,7.110428964,1,48,288.4969856,32.11042896,0,20126,1,1
48935,28380,20054,-1082.23,622.29,4,30558,62.229,0,1.222981559,29751.22492,7.110721264,1,48,254.7878247,32.11072126,0,20054,1,1
48940,28413,19982,-1048.23,607.54,4,30558,60.754,0,1.189706699,29752.41463,7.111005611,1,48,247.8555624,32.11100561,0,19982,1,1
48945,28446,19911,-1021.28,529.38,4,30558,52.938,0,1.032967548,29753.4476,7.111252497,1,48,215.2015724,32.1112525,0,19911,1,1
48950,28413,19842,-997.82,482.16,4,30558,48.216,0,0.937567835,29754.38517,7.111476581,1,48,195.3266322,32.11147658,0,19842,1,1
48955,28446,19777,-966.66,452.23,4,30558,45.223,0,0.876487766,29755.26165,7.111686067,1,48,182.6016178,32.11168607,0,19777,1,1
48960,28479,19716,-988.82,361.96,4,30558,36.196,0,0.699367529,29755.96102,7.11185322,1,48,145.7015686,32.11185322,0,19716,1,1
48965,28512,19660,-980.69,301.13,4,30558,30.113,0,0.580181148,29756.5412,7.111991887,1,48,120.8710726,32.11199189,0,19660,1,1
48970,28479,19608,-953.43,277.43,4,30558,27.743,0,0.533105049,29757.07431,7.112119302,1,48,111.0635519,32.1121193,0,19608,1,1
48975,28512,19562,-923.55,212.56,4,30558,21.256,0,0.407493675,29757.4818,7.112216695,1,48,84.89451553,32.1122167,0,19562,1,1
48980,28578,19520,-914.47,149.52,4,30558,14.952,0,0.286025779,29757.76783,7.112285057,1,48,59.588704,32.11228506,0,19520,1,1
48985,28545,19482,-875.47,139.42,4,30558,13.942,0,0.266185683,29758.03401,7.112348677,1,48,55.45535065,32.11234868,0,19482,1,1
48990,28545,19448,-789.31,99.55,4,30558,9.955,0,0.189732743,29758.22375,7.112394024,1,48,39.52765483,32.11239402,0,19448,1,1
48995,28611,19415,-786.9,38.19,4,30558,3.819,0,0.072662967,29758.29641,7.112411391,1,48,15.13811819,32.11241139,0,19415,1,1
49000,28512,19383,-780.14,0,4,30558,0,0,0,29758.29641,7.112411391,1,48,0,32.11241139,0,19383,1,1
49005,28545,19352,-754.95,-69.39,4,30558,-6.939,0,0.131597857,29758.42801,7.112442844,1,48,27.4162203,32.11244284,0,19352,1,1
49010,28512,19320,-771.32,-121.93,4,30558,-12.193,0,0.230857385,29758.65886,7.11249802,1,48,48.0952885,32.11249802,0,19320,1,1
49015,28545,19287,-763.94,-151.5,4,30558,-15.15,0,0.286354089,29758.94522,7.112566461,1,48,59.65710188,32.11256646,0,19287,1,1
49020,28512,19250,-725.89,-192.29,4,30558,-19.229,0,0.362755085,29759.30797,7.112653161,1,48,75.57397604,32.11265316,0,19250,1,1
49025,28479,19210,-742.93,-279.19,4,30558,-27.919,0,0.52559751,29759.83357,7.112778782,1,48,109.4994813,32.11277878,0,19210,1,1
49030,28479,19166,-777.93,-321.42,4,30558,-32.142,0,0.603712901,29760.43728,7.112923073,1,48,125.773521,32.11292307,0,19166,1,1
49035,28446,19117,-765.79,-373.24,4,30558,-37.324,0,0.69925245,29761.13654,7.113090199,1,48,145.6775937,32.1130902,0,19117,1,1
49040,28413,19062,-772.47,-441.75,4,30558,-44.175,0,0.825222573,29761.96176,7.113287432,1,48,171.9213694,32.11328743,0,19062,1,1
49045,28413,19001,-764.28,-465.8,4,30558,-46.58,0,0.867365248,29762.82912,7.113494737,1,48,180.7010934,32.11349474,0,19001,1,1
49050,28380,18934,-693.58,-486.51,4,30558,-48.651,0,0.902734873,29763.73186,7.113710496,1,48,188.0697653,32.1137105,0,18934,1,1
49055,28314,18861,-590.06,-502.12,4,30558,-50.212,0,0.928107561,29764.65997,7.11393232,1,48,193.355742,32.11393232,0,18861,1,1
49060,28281,18783,-580.11,-532.44,4,30558,-53.244,0,0.980080411,29765.64005,7.114166565,1,48,204.183419,32.11416656,0,18783,1,1
49065,28281,18702,-595.74,-597.6,4,30558,-59.76,0,1.09527889,29766.73533,7.114428343,1,48,228.183102,32.11442834,0,18702,1,1
49070,28248,18618,-622.32,-653.84,4,30558,-65.384,0,1.192972926,29767.9283,7.114713471,1,48,248.5360262,32.11471347,0,18618,1,1
49075,28248,18536,-561.52,-637.82,4,30558,-63.782,0,1.158617889,29769.08692,7.114990387,1,48,241.3787269,32.11499039,0,18536,1,1
49080,28215,18456,-403.98,-630.91,4,30558,-63.091,0,1.141119346,29770.22804,7.115263122,1,48,237.7331971,32.11526312,0,18456,1,1
